job_name,job_request,position_label,job_advantage,description,work_addr,comp_name,comp_domain,comp_stage,comp_scale,comp_invest,lagou_comp_page,comp_index_page,lg_url
数据挖掘工程师,10k-20k /深圳 / 经验1-3年 / 本科及以上 / 全职,算法<p>数据挖掘<p>大数据<p>机器学习,五险一金，年终奖金，员工旅游，定期体检,职位描述：<p>岗位职责：<p>1、负责数据清洗，特征选择，算法实验，效果分析，模型部署<p>2、研究当前主流的机器学习算法，并能根据实际的场景合理的运用相关的模型，识别客户风险等级  <p>3、负责各类评分模型研发，建立风控模型系统  <p>任职要求：<p>1、数学、统计、计算机等相关专业本科或以上，2年以上相关工作经验；<p>2、熟悉常用数据挖掘算法与模型，预测、聚类、分类、关联规则等；<p>3、熟悉一种及以上数据挖掘工具（python/SAS/R等），具备数据挖掘的相关项目实施经验优先<p>4、熟悉sql、hive，shell 有良好的工程实现能力,深圳 - 南山区 - 蛇口 - 招商局广场30楼,达飞金控,移动互联网，金融,不需要融资,2000人以上,,https://www.lagou.com/gongsi/79761.html,http://www.dafy.com/,https://www.lagou.com/jobs/3988759.html
iDST-翻译技术-数据挖掘专家,20k-40k /杭州 / 经验3-5年 / 本科及以上 / 全职,数据分析<p>算法<p>数据挖掘<p>机器学习<p>NLP<p>人工智能,股票期权，技术挑战，福利齐全，职位机遇,职位描述：<p>岗位描述:<p>翻译平台团队支撑了阿里集团国际化必不可少的多语言基础平台，融合了机器翻译和人工翻译业务，希望通过技术手段解决人与人之间沟通的障碍，让商业没有语言障碍。<p>1、负责翻译数据平台数据抓取策略设计，模型构建，算法设计和开发。<p>2、负责翻译数据平台建设研发，建立算法模型效果评估标准，协同算法团队迭代优化算法模型。<p>3、参与翻译基础数据应用的建设和完善，建立数据质量体系。<p>岗位要求:<p>1、统计、数学、信息技术、计算机本科以上学历，扎实的统计学、数据挖掘、机器学习理论基础；<p>2、熟悉聚类、分类、回归等机器学习算法实现，对常见的核心算法理解透彻，有实际建模经验；<p>3、具有扎实的计算机操作系统、数据结构等编程基础，熟练运用Java、Scala、Python语言；<p>4、精通Map-Reduce模型，对Hadoop、Hive、Spark、Storm等大规模数据存储与运算平台有实践经验；<p>5、有三年以上互联网公司或海量数据处理工作经验，大数据挖掘、分析、建模经验。<p>6、熟悉垂直搜索爬虫、分布式网络爬虫或者DL经验优先,杭州 - 西湖区 - 古荡 - 黄龙时代广场B幢,蚂蚁金服集团,金融，移动互联网,B轮,2000人以上,,https://www.lagou.com/gongsi/153849.html,https://www.antfin.com/,https://www.lagou.com/jobs/3924482.html
数据挖掘工程师,15k-30k /深圳 / 经验1-3年 / 硕士及以上 / 全职,金融<p>算法<p>机器学习,投资分红，期权股权，员工福利，旅游拓展,职位描述：<p>岗位职责：<p>1、负责互联网金融产品的应用研发，实现互联网金融领域高并发、高可靠系统的开发；<p>2、负责数据挖掘策略、机器学习算法的在线工程化实现；<p>3、负责互联网金融产品人工智能化的研发以及系统实现；<p><p>任职资格：<p>1、计算机或相关专业本科以上学历，硕士优先；<p>2、熟悉linux系统、C/C++语言；精通shell、python、lua等任一种脚本语言；有golang开发经验者优先考虑；<p>3、掌握网络编程、多线程编程技术，熟悉大规模并发系统的研发实现；<p>4、具有扎实的数据结构及算法功底，了解常用的数理统计方法和机器学习方法；<p>5、性格开朗，责任心强，良好的沟通能力和团队协作能力；<p>6、有以下项目经验者优先考虑；<p>- 在线机器学习（online learning）<p>- 海量数据挖掘、海量特征机器学习项目经验<p>- 机器学习算法工程化项目经验<p>- 知识图谱策略、搜索系统相关领域、推荐系统研发经验者优先,深圳 - 福田区 - 竹子林 - 紫竹七道一号博园商务大厦九楼（园博园正门旁）,引导美,移动互联网，电子商务,A轮,150-500人,,https://www.lagou.com/gongsi/70037.html,http://www.ydm01.com/,https://www.lagou.com/jobs/3703068.html
数据挖掘工程师,10k-20k /杭州 / 经验1-3年 / 硕士及以上 / 全职,算法<p>数据挖掘<p>机器学习<p>自然语言处理,最美食堂，国企福利,职位描述：<p>1. 硕士以上学历，有2年以上大数据／人工智能相关领域的实际工作经验；2. 精通AI的基础知识与理论，对推荐和优先算法、排序、触发和定向技术有深入的理解； 3. 熟悉常见的分类、聚类、推荐算法及原理，和他们的使用场景，优缺点 ；4. 参与过用户画像建设，熟悉用户生命周期，有过自然语言处理和建模经验优先考虑 ；6. 熟练使用hadoop、spark等框架，有Deep Learning经验的优先。（3和4是两个名额的两个方向，满足其一即可）,杭州 - 下城区 - 天水 - 体育场路178号,浙报集团,移动互联网，文化娱乐,不需要融资,2000人以上,,https://www.lagou.com/gongsi/69091.html,http://www.8531.cn/,https://www.lagou.com/jobs/3093149.html
数据挖掘经理,13k-25k /深圳 / 经验3-5年 / 本科及以上 / 全职,征信<p>资深<p>高级<p>数据分析<p>金融<p>银行,绩效奖金，五险一金，节日福利,职位描述：<p>岗位职责：<p>1.带领团队制定现金贷账户管理策略，建立高质量的风险、客户流失、收益评估模型，并不断完善和优化模型；<p>2.客户征信数据、交易数据、行为数据的挖掘和分析， 形成针对性的风险、客户流失、收益等分析报告；<p>3.负责对现金贷账户异常情况进行深入分析并提出独立的业务判断，对业务指标进行跟踪分析及优化；<p>4.对于部门内产品需求提供数据支持，对于风险规则配置提供建议；<p>5.协助部门建立风险数据库，参与基于金融数据平台的数据ETL以及风险数据平台搭建。<p>岗位要求：<p>1、数学、统计、计算机等相关专业本科或以上；<p>2、2年以上数据挖掘相关工作经验，有消费金融类公司或银行信用卡账户管理、额度策略制定等经验者优先；<p>3、精通Mysql、Oracle一种以上数据库，熟练利用SQL提取、分析数据；<p>4、熟悉一种及以上数据挖掘工具（SPSS/SAS/Python/R等），熟悉hive等大数据平台的操作；<p>5、熟悉常用数据挖掘算法与模型，如回归、聚类、分类、关联规则等。,深圳 - 南山区 - 蛇口 - 招商局广场30楼,达飞金控,移动互联网，金融,不需要融资,2000人以上,,https://www.lagou.com/gongsi/79761.html,http://www.dafy.com/,https://www.lagou.com/jobs/4061908.html
数据挖掘专家,25k-45k /北京 / 经验5-10年 / 本科及以上 / 全职,算法<p>数据挖掘<p>机器学习,行业独角兽,职位描述：<p>【岗位职责】<p>1、深刻理解业务本质和商业模型，完成机器学习模型的算法工程实现。<p>   模型体系包括但不限于：租金智能评估算法、供应链成本预测算法、用户空间聚集挖掘算法，金融资金动态规划模型等的实现。<p>2、搭建实时算法API服务。<p>   构建基于分布式离线模型与实时模型的算法API服务，支持商业智能产品的算法输出服务。<p>3、持续提升基础机器学习模型的算法效果。<p>   完成效果反馈闭环，持续提升优化基础机器学习模型的精准度。  <p>【岗位要求】<p>1、硕士&博士，拥有计算机、统计学、应用数学有关的专业背景。<p>2、拥有3年以上的数据挖掘建模及工程实践经验。<p>3、熟练掌握 结构与非结构回归预测、空间高维聚类、无监督学习等机器学习算法，并具有商业模型实际研发经验。<p>4、具备R算法开发经验者优先，拥有Python或PHP工程开发经验。<p>5、拥有极强的自我驱动能力，具有可贵的创业精神。,北京 - 东城区 - 朝阳门 - 朝阳门内大街8号朝阳首府2层212,蛋壳公寓,O2O,A轮,500-2000人,,https://www.lagou.com/gongsi/72106.html,http://www.dankegongyu.com/,https://www.lagou.com/jobs/4039922.html
数据挖掘工程师／算法工程...,25k-50k /北京 / 经验3-5年 / 本科及以上 / 全职,python<p>算法<p>数据挖掘<p>信息安全<p>教育<p>人工智能,发展潜力大，升职空间大,职位描述：<p>1、安全场景下订单干预模型、用户教育等模型研发以及调优。<p>2、用户画像挖掘，建设全面的用户安全画像；<p>3、对驾驶安全的效果指标负责；<p>任职要求：<p>1.本科或以上学历，计算机软件/统计学或相关专业；<p>2.熟悉数据挖掘/机器学习相关的常用算法；<p>3.熟悉Linux开发环境，具有良好的编程基础，掌握如python等至少一门语言；<p>4.有较好的沟通交流能力，善于主动思考和行动，乐于解决具有挑战性的问题；,北京 - 海淀区 - 西北旺 - 数字山谷B2号楼,滴滴出行,移动互联网,不需要融资,2000人以上,,https://www.lagou.com/gongsi/2474.html,http://www.didichuxing.com/,https://www.lagou.com/jobs/4075489.html
数据挖掘工程师,5k-10k /杭州 / 经验1-3年 / 硕士及以上 / 全职,算法<p>数据挖掘<p>大数据,五险一金，带薪休假，年终奖金，绩效奖金,职位描述：<p>岗位职责：<p>1、利用数据挖掘、统计理论和方法解决实际问题；<p>2、参与数据挖掘建模、算法设计、优化及开发、文档编写工作。<p><p>基本条件：<p>1、具备较好的沟通能力、适应能力和理解能力；<p>2、勤奋敬业、主动性和责任心强；<p>3、熟悉基本的数据分析方法、数据挖掘、机器学习算法；<p>4、熟悉SPSS/R/Python等至少一种数据挖掘工具；<p>5、良好的文档撰写能力，熟练使用PPT、WORD等OFFICE软件工具；<p>6、熟悉数据库基本原理及SQL基本操作，有HIVE经验者优先；<p>7、熟悉通信三大运营商业务及数据的优先考虑。<p><p>岗位技能：<p>要求掌握常用数据挖掘、机器学习算法，熟悉java、python等编程。,杭州 - 西湖区 - 北山 - 文三路398号4层,东信北邮,移动互联网，其他,未融资,500-2000人,,https://www.lagou.com/gongsi/51512.html,http://www.ebupt.com/,https://www.lagou.com/jobs/3641381.html
数据挖掘/机器学习算法,20k-35k /北京 / 经验3-5年 / 本科及以上 / 全职,算法<p>大数据<p>数据分析<p>数据挖掘,独角兽企业，班车接送,职位描述：<p>工作职责：<p>1. 进行外卖业务风控策略及模型的研究与探索<p>2. 运用各类分析方法对业务、日志数据进行分析与抽象，制定有效的的识别策略和算法<p>3. 建立完善的异常指标监控体系，快速发现及定位疑似作弊问题     <p>4. 完成各类策略实现，包括下单环节服务化拦截策略与下单完成后数据挖掘策略，并持续完善与优化<p>   任职要求：<p>1. 熟练使用至少一门编程语言（Java、Python、C++）<p>2. 有大数据处理分析经验，熟悉Hadoop、Hive 、Spark等大数据处理工具<p>3. 对数据敏感，熟悉常用数据挖掘算法，并有一定实践经验<p>4. 强烈的好奇心和求知欲，fast learner<p>5. 有反作弊研发经验、用户行为分析、社群关系挖掘经验者尤佳，全栈工程师优先,北京 - 朝阳区 - 望京东路科创大厦,美团点评,移动互联网，O2O,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/50702.html,http://www.meituan.com/,https://www.lagou.com/jobs/4010728.html
数据挖掘工程师,14k-18k /北京 / 经验1-3年 / 本科及以上 / 全职,中级<p>初级<p>python<p>算法<p>数据挖掘,全五险一金，牛人多，待遇好,职位描述：<p>岗位职责：<p>1、基于业务场景及海量行为数据发现客户行为规律，识别业务风险问题； <p>2、对于互联网海量数据的进行大规模特征提取和分析挖掘；<p>3、提供高可靠的特征工程，保证高可靠的线下模型训练和线上模型打分。 <p>4、基于客户风险和海量行为数据，设计并开发实现风控打分卡。 <p>  任职要求：<p>1、2年以上python数据开发或挖掘经验优先，计算机、软件工程，统计等相关专业. <p>2、有优秀的动手编程能力，熟练使用下列分析开发语言:Python/Mongodb/SQL/Flask; <p>3、沟通、推动和学习能力强，具有较强的分析问题和解决问题的能力； <p>4、思路清晰，主动性强，有很强的自我驱动能力。<p>     ,北京 - 朝阳区 - 农展馆南路13号瑞辰国际中心8层801室,闪银奇异,移动互联网，金融,C轮,500-2000人,招商局、SIG、光远资本领投(C轮)，玖富时代(天使轮)，IDG资本(A轮)，SIG(B轮),https://www.lagou.com/gongsi/29496.html,http://www.wecash.net/,https://www.lagou.com/jobs/4119017.html
资深数据挖掘工程师,15k-30k /深圳 / 经验3-5年 / 本科及以上 / 全职,数据挖掘<p>机器学习<p>深度学习<p>大数据<p>数据分析,人工智能，技术大牛，年终奖，期权激励,职位描述：<p>岗位描述： <p>1. 深入理解公司业务数据，管理公司数据资产，提升数据的易用性<p>2. 及时响应数据统计分析需求，并根据数据分析结果提出产品业务策略建议  <p>3. 结合业务特点，探索并建立分析主题，对数据进行深度分析和挖掘<p>4. 公司问答机器人产品的数据分析与挖掘工作；<p>5. 知识图谱构建与应用，基于知识图谱的问答系统的构建<p><p>岗位要求： <p>1. 本科或以上学历，计算机、统计、数学等相关专业毕业， 3-5年数据挖掘相关项目经历<p>2. 熟悉Linux系统，能够熟练使用python/c++/shell等开发语言<p>3. 熟悉常用机器学习、深度学习算法，了解NLP基础知识；<p>4. 熟悉tensorflow、Caffe等机器学习框架，有相关使用经验；<p>5. 有数据挖掘、知识图谱、推荐系统经验，熟悉相关算法，工具和语言者优先<p>6. 充分的数据敏感度，能从海量数据表现中提炼核心结果，及时分析数据中隐含的变化和问题<p>7. 优秀的分析问题和解决问题的能力，能够把合理的思路成功应用于实践 <p>8. 表达能力强，具备优秀的快速学习能力、沟通协调能力及团队精神<p>9. 有较强的责任心和学习积极性,深圳 - 南山区 - 讯美科技广场1号楼10CD,追一科技,移动互联网，企业服务,B轮,150-500人,晨兴资本(天使轮)，高榕资本、晨兴资本(A轮)，创新工场(B轮),https://www.lagou.com/gongsi/117189.html,http://www.wezhuiyi.com/,https://www.lagou.com/jobs/4153625.html
